target	pipeline	src_type	model	protocol	rep	rmsd	tmscore	gdtts	gdtha	aligned_len	seq_len	source
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	4	0.826	0.975	0.9615	0.8447	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_beta	5	0.874	0.972	0.9601	0.8121	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	1	0.893	0.9704	0.9512	0.818	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	2	0.94	0.9691	0.9541	0.818	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	3	0.852	0.972	0.9586	0.8121	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	4	0.925	0.97	0.9512	0.818	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	cartesian_ref15	5	0.971	0.9667	0.9438	0.8062	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	1	0.891	0.9714	0.9571	0.8269	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	2	0.882	0.9718	0.963	0.8417	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	3	0.987	0.9645	0.9453	0.8033	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	4	0.868	0.9723	0.963	0.8269	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_beta	5	0.942	0.9675	0.9453	0.8047	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	1	0.859	0.9716	0.9512	0.8047	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	2	0.887	0.9698	0.9482	0.7914	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	3	0.904	0.9701	0.9527	0.824	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	4	0.975	0.9663	0.9482	0.818	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	dualspace_ref15	5	1.01	0.9643	0.9423	0.8077	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	1	0.89	0.973	0.9556	0.8654	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	2	0.857	0.9742	0.9586	0.8654	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	3	0.902	0.9718	0.9541	0.8521	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	4	0.882	0.973	0.9586	0.8639	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_beta	5	0.836	0.9754	0.9719	0.8669	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	1	0.782	0.9769	0.9704	0.8536	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	2	0.862	0.9731	0.9586	0.8565	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	3	0.802	0.9771	0.9719	0.8698	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	4	0.842	0.975	0.963	0.8713	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_2	af_relaxed_ranked_2	normal_ref15	5	0.913	0.9709	0.9556	0.8491	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	1	1.075	0.9601	0.9349	0.7618	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	2	0.915	0.9682	0.9408	0.7885	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	3	0.935	0.9677	0.9467	0.7959	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	4	0.986	0.9631	0.9305	0.7589	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_beta	5	0.886	0.9697	0.9482	0.7959	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	1	1.01	0.964	0.9379	0.7959	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	2	1.054	0.9605	0.932	0.7692	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	3	1.019	0.9633	0.9349	0.7811	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	4	0.988	0.9638	0.9349	0.7618	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	cartesian_ref15	5	1.008	0.9642	0.9393	0.7692	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	1	0.99	0.9671	0.9379	0.7929	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	2	0.911	0.9685	0.9467	0.7855	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	3	0.968	0.9684	0.9482	0.8062	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	4	0.946	0.9666	0.9393	0.7885	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_beta	5	0.981	0.9679	0.9467	0.7988	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	1	0.975	0.9682	0.9423	0.7825	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	2	0.973	0.9654	0.9423	0.7722	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	3	1.032	0.9652	0.9438	0.787	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	4	0.977	0.9678	0.9393	0.7796	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	dualspace_ref15	5	0.93	0.9697	0.9527	0.8151	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	1	0.915	0.9728	0.9601	0.8358	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	2	0.917	0.9717	0.9556	0.8299	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	3	0.834	0.9757	0.9645	0.8358	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	4	0.835	0.9771	0.9749	0.8506	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_beta	5	0.829	0.9745	0.9571	0.8343	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	1	0.754	0.978	0.9675	0.8447	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	2	0.787	0.9761	0.9645	0.824	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	3	0.768	0.9775	0.9719	0.8462	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	4	0.906	0.9699	0.9438	0.821	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_3	af_relaxed_ranked_3	normal_ref15	5	0.919	0.9703	0.9453	0.8269	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	1	0.997	0.9647	0.9453	0.7855	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	2	1.107	0.9574	0.9305	0.7722	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	3	0.894	0.9718	0.9586	0.8314	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	4	0.98	0.9654	0.9467	0.7988	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_beta	5	1.009	0.9636	0.9423	0.7929	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	1	1.065	0.96	0.9364	0.7796	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	2	1.009	0.9635	0.9393	0.7944	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	3	1.074	0.9584	0.9275	0.7663	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	4	1.112	0.9577	0.9349	0.7766	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	cartesian_ref15	5	1.057	0.96	0.9334	0.7781	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_beta	1	0.828	0.9751	0.9601	0.8417	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_beta	2	1.027	0.9652	0.9364	0.7973	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_beta	3	0.857	0.9735	0.9601	0.8358	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_beta	4	1.02	0.9662	0.9482	0.7959	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_beta	5	0.934	0.9688	0.9497	0.8003	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_ref15	1	1.04	0.9605	0.9275	0.7633	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_ref15	2	0.931	0.9684	0.9467	0.8047	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_ref15	3	1.008	0.963	0.9364	0.7855	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_ref15	4	1.06	0.9591	0.932	0.7766	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	dualspace_ref15	5	1.022	0.9621	0.932	0.7825	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_beta	1	1.023	0.9638	0.9467	0.8225	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_beta	2	1.064	0.963	0.9379	0.8151	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_beta	3	1.088	0.9608	0.929	0.8092	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_beta	4	0.949	0.9674	0.9482	0.8299	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_beta	5	0.979	0.9653	0.9364	0.8047	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_ref15	1	1.03	0.9649	0.9393	0.8136	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_ref15	2	0.822	0.9739	0.966	0.8151	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_ref15	3	0.907	0.9699	0.9556	0.8343	169	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_ref15	4	1.088	0.9598	0.926	0.7825	168	169	af_relaxed
1Z0K	green	af_relaxed_ranked_4	af_relaxed_ranked_4	normal_ref15	5	1.032	0.9639	0.9349	0.8033	168	169	af_relaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	1	0.839	0.9729	0.9556	0.7885	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	2	0.853	0.972	0.9541	0.7914	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	3	0.81	0.9749	0.9615	0.8166	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	4	0.795	0.9757	0.9645	0.818	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_beta	5	0.776	0.9772	0.9749	0.8388	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	1	0.933	0.9673	0.9438	0.7722	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	2	0.89	0.9702	0.9512	0.7944	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	3	1.033	0.9618	0.9393	0.784	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	4	0.928	0.9679	0.9467	0.7707	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	cartesian_ref15	5	1.014	0.9657	0.9379	0.7914	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	1	0.897	0.9703	0.9571	0.8195	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	2	0.848	0.9725	0.9556	0.8136	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	3	0.91	0.9697	0.9527	0.8092	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	4	0.846	0.9727	0.9601	0.8121	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_beta	5	0.814	0.9745	0.9645	0.8047	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	1	1.046	0.9611	0.9393	0.784	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	2	0.937	0.9681	0.9556	0.7959	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	3	1.016	0.9617	0.9349	0.7678	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	4	1.106	0.9593	0.932	0.7633	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	dualspace_ref15	5	0.909	0.9687	0.9438	0.7766	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	1	0.907	0.9691	0.9497	0.8047	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	2	0.951	0.9667	0.9393	0.7899	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	3	0.914	0.9697	0.9482	0.8077	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	4	0.969	0.9657	0.9453	0.7944	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_beta	5	1.045	0.9638	0.9408	0.8062	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	1	0.822	0.9767	0.9689	0.8831	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	2	0.922	0.9703	0.9556	0.8388	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	3	0.85	0.9736	0.9615	0.8373	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	4	0.974	0.9668	0.9497	0.8092	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_0	af_unrelaxed_ranked_0	normal_ref15	5	0.886	0.9721	0.9556	0.8417	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	1	0.943	0.9678	0.9482	0.7973	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	2	0.756	0.9783	0.9734	0.8417	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	3	0.827	0.9735	0.9556	0.7959	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	4	0.875	0.9714	0.9601	0.818	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_beta	5	0.774	0.9775	0.9704	0.8432	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	1	0.864	0.9705	0.9438	0.7811	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	2	0.905	0.9683	0.9408	0.7692	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	3	1.067	0.9597	0.9275	0.7574	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	4	0.953	0.9664	0.9438	0.7825	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	cartesian_ref15	5	0.864	0.9712	0.9497	0.7885	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	1	0.872	0.9706	0.9541	0.8047	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	2	0.862	0.9714	0.9571	0.8107	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	3	0.865	0.9708	0.9527	0.7944	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	4	0.811	0.9746	0.963	0.8254	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_beta	5	0.764	0.9767	0.966	0.8166	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	1	0.972	0.9668	0.9497	0.8092	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	2	1.025	0.9629	0.9334	0.7825	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	3	0.887	0.9697	0.9408	0.7751	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	4	1.014	0.9625	0.9423	0.7781	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	dualspace_ref15	5	0.875	0.9708	0.9497	0.7811	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	1	0.779	0.9768	0.9704	0.8388	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	2	1.011	0.9628	0.9305	0.7678	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	3	0.92	0.9682	0.9438	0.7899	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	4	0.787	0.9766	0.9704	0.8476	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_beta	5	0.893	0.9702	0.9541	0.8062	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	1	0.915	0.9689	0.9512	0.7944	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	2	0.972	0.9648	0.9364	0.7781	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	3	0.902	0.9699	0.9541	0.8225	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	4	0.94	0.9672	0.9467	0.7929	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_1	af_unrelaxed_ranked_1	normal_ref15	5	0.889	0.9703	0.9512	0.7914	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	1	0.851	0.9731	0.963	0.8166	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	2	0.844	0.9736	0.966	0.8225	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	3	0.882	0.9711	0.9556	0.8062	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	4	0.86	0.9725	0.9615	0.8092	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_beta	5	0.841	0.974	0.963	0.8269	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	1	1.103	0.9581	0.9305	0.7781	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	2	0.899	0.9708	0.9571	0.8151	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	3	0.964	0.9663	0.9482	0.7929	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	4	1.142	0.9564	0.9231	0.7515	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	cartesian_ref15	5	0.997	0.9629	0.9364	0.7707	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	1	0.965	0.966	0.9438	0.7855	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	2	0.942	0.9681	0.9512	0.8107	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	3	1.016	0.9631	0.9423	0.7929	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	4	0.85	0.9733	0.9586	0.8269	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_beta	5	1.063	0.9642	0.9453	0.8047	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	1	1.074	0.9601	0.9364	0.7855	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	2	1.067	0.96	0.9393	0.7766	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	3	0.982	0.9653	0.9423	0.8062	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	4	1.06	0.9594	0.932	0.7781	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	dualspace_ref15	5	1.123	0.9575	0.9334	0.7766	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	1	0.84	0.974	0.966	0.8328	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	2	0.874	0.9729	0.9645	0.8491	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	3	0.874	0.9721	0.9586	0.8269	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	4	0.864	0.9725	0.9601	0.8299	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_beta	5	0.893	0.9718	0.9645	0.8447	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	1	0.841	0.974	0.9645	0.8373	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	2	0.858	0.9726	0.9615	0.821	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	3	0.897	0.9699	0.9541	0.7988	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	4	1.021	0.9643	0.9438	0.7988	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_2	af_unrelaxed_ranked_2	normal_ref15	5	0.876	0.9728	0.9601	0.8269	168	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	1	0.979	0.9646	0.9379	0.7663	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	2	0.953	0.9657	0.9364	0.7692	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	3	0.904	0.969	0.9497	0.7825	169	169	af_unrelaxed
1Z0K	green	af_unrelaxed_ranked_3	af_unrelaxed_ranked_3	cartesian_beta	4	0.88	0.9702	0.9541	0.787	169	169	af_unrelaxed
